id,year,month,day,station
42375,2022,7,30,TSLC
42376,2022,7,30,TSTL
42377,2022,7,30,TTPA
42378,2022,7,31,FOP1
42379,2022,7,31,KABR
42380,2022,7,31,KABX
42381,2022,7,31,KAKQ
42382,2022,7,31,KAMA
42383,2022,7,31,KAMX
42384,2022,7,31,KAPX
42385,2022,7,31,KARX
42386,2022,7,31,KATX
42387,2022,7,31,KBBX
42388,2022,7,31,KBGM
42389,2022,7,31,KBHX
42390,2022,7,31,KBIS
42391,2022,7,31,KBLX
42392,2022,7,31,KBMX
42393,2022,7,31,KBOX
42394,2022,7,31,KBRO
42395,2022,7,31,KBUF
42396,2022,7,31,KBYX
42397,2022,7,31,KCAE
42398,2022,7,31,KCBW
42399,2022,7,31,KCBX
42400,2022,7,31,KCCX
42401,2022,7,31,KCLE
42402,2022,7,31,KCLX
42403,2022,7,31,KCRP
42404,2022,7,31,KCXX
42405,2022,7,31,KCYS
42406,2022,7,31,KDDC
42407,2022,7,31,KDFX
42408,2022,7,31,KDGX
42409,2022,7,31,KDIX
42410,2022,7,31,KDLH
42411,2022,7,31,KDMX
42412,2022,7,31,KDOX
42413,2022,7,31,KDTX
42414,2022,7,31,KDVN
42415,2022,7,31,KDYX
42416,2022,7,31,KEAX
42417,2022,7,31,KEMX
42418,2022,7,31,KENX
42419,2022,7,31,KEOX
42420,2022,7,31,KEPZ
42421,2022,7,31,KESX
42422,2022,7,31,KEVX
42423,2022,7,31,KEWX
42424,2022,7,31,KEYX
42425,2022,7,31,KFCX
42426,2022,7,31,KFDR
42427,2022,7,31,KFDX
42428,2022,7,31,KFFC
42429,2022,7,31,KFSD
42430,2022,7,31,KFSX
42431,2022,7,31,KFTG
42432,2022,7,31,KFWS
42433,2022,7,31,KGGW
42434,2022,7,31,KGLD
42435,2022,7,31,KGRB
42436,2022,7,31,KGRK
42437,2022,7,31,KGRR
42438,2022,7,31,KGSP
42439,2022,7,31,KGWX
42440,2022,7,31,KGYX
42441,2022,7,31,KHDX
42442,2022,7,31,KHGX
42443,2022,7,31,KHNX
42444,2022,7,31,KHPX
42445,2022,7,31,KHTX
42446,2022,7,31,KICT
42447,2022,7,31,KICX
42448,2022,7,31,KILN
42449,2022,7,31,KILX
42450,2022,7,31,KIND
42451,2022,7,31,KINX
42452,2022,7,31,KIWA
42453,2022,7,31,KIWX
42454,2022,7,31,KJAX
42455,2022,7,31,KJGX
42456,2022,7,31,KJKL
42457,2022,7,31,KLBB
42458,2022,7,31,KLCH
42459,2022,7,31,KLGX
42460,2022,7,31,KLIX
42461,2022,7,31,KLNX
42462,2022,7,31,KLOT
42463,2022,7,31,KLRX
42464,2022,7,31,KLSX
42465,2022,7,31,KLTX
42466,2022,7,31,KLVX
42467,2022,7,31,KLWX
42468,2022,7,31,KLZK
42469,2022,7,31,KMAF
42470,2022,7,31,KMAX
42471,2022,7,31,KMBX
42472,2022,7,31,KMHX
42473,2022,7,31,KMKX
42474,2022,7,31,KMLB
42475,2022,7,31,KMOB
42476,2022,7,31,KMPX
42477,2022,7,31,KMQT
42478,2022,7,31,KMRX
42479,2022,7,31,KMSX
42480,2022,7,31,KMTX
42481,2022,7,31,KMUX
42482,2022,7,31,KMVX
42483,2022,7,31,KMXX
42484,2022,7,31,KNKX
42485,2022,7,31,KNQA
42486,2022,7,31,KOAX
42487,2022,7,31,KOHX
42488,2022,7,31,KOKX
42489,2022,7,31,KOTX
42490,2022,7,31,KPAH
42491,2022,7,31,KPBZ
42492,2022,7,31,KPDT
42493,2022,7,31,KPOE
42494,2022,7,31,KPUX
42495,2022,7,31,KRAX
42496,2022,7,31,KRGX
42497,2022,7,31,KRIW
42498,2022,7,31,KRLX
42499,2022,7,31,KRTX
42500,2022,7,31,KSFX
42501,2022,7,31,KSGF
42502,2022,7,31,KSHV
42503,2022,7,31,KSJT
42504,2022,7,31,KSOX
42505,2022,7,31,KSRX
42506,2022,7,31,KTBW
42507,2022,7,31,KTFX
42508,2022,7,31,KTLH
42509,2022,7,31,KTLX
42510,2022,7,31,KTWX
42511,2022,7,31,KTYX
42512,2022,7,31,KUDX
42513,2022,7,31,KUEX
42514,2022,7,31,KVAX
42515,2022,7,31,KVBX
42516,2022,7,31,KVNX
42517,2022,7,31,KVTX
42518,2022,7,31,KVWX
42519,2022,7,31,KYUX
42520,2022,7,31,PABC
42521,2022,7,31,PACG
42522,2022,7,31,PAEC
42523,2022,7,31,PAHG
42524,2022,7,31,PAIH
42525,2022,7,31,PAKC
42526,2022,7,31,PAPD
42527,2022,7,31,PGUA
42528,2022,7,31,PHKI
42529,2022,7,31,PHKM
42530,2022,7,31,PHMO
42531,2022,7,31,PHWA
42532,2022,7,31,RKJK
42533,2022,7,31,RKSG
42534,2022,7,31,RODN
42535,2022,7,31,TADW
42536,2022,7,31,TATL
42537,2022,7,31,TBNA
42538,2022,7,31,TBOS
42539,2022,7,31,TBWI
42540,2022,7,31,TCLT
42541,2022,7,31,TCMH
42542,2022,7,31,TCVG
42543,2022,7,31,TDAL
42544,2022,7,31,TDAY
42545,2022,7,31,TDCA
42546,2022,7,31,TDEN
42547,2022,7,31,TDFW
42548,2022,7,31,TDTW
42549,2022,7,31,TEWR
42550,2022,7,31,TFLL
42551,2022,7,31,THOU
42552,2022,7,31,TIAD
42553,2022,7,31,TIAH
42554,2022,7,31,TICH
42555,2022,7,31,TJFK
42556,2022,7,31,TJUA
42557,2022,7,31,TLAS
42558,2022,7,31,TLVE
42559,2022,7,31,TMCI
42560,2022,7,31,TMCO
42561,2022,7,31,TMDW
42562,2022,7,31,TMEM
42563,2022,7,31,TMIA
42564,2022,7,31,TMKE
42565,2022,7,31,TMSP
42566,2022,7,31,TMSY
42567,2022,7,31,TOKC
42568,2022,7,31,TORD
42569,2022,7,31,TPBI
42570,2022,7,31,TPHX
42571,2022,7,31,TPIT
42572,2022,7,31,TRDU
42573,2022,7,31,TSDF
42574,2022,7,31,TSJU
42575,2022,7,31,TSLC
42576,2022,7,31,TSTL
42577,2022,7,31,TTPA
42578,2022,8,1,FOP1
42579,2022,8,1,KABR
42580,2022,8,1,KABX
42581,2022,8,1,KAKQ
42582,2022,8,1,KAMA
42583,2022,8,1,KAMX
42584,2022,8,1,KAPX
42585,2022,8,1,KARX
42586,2022,8,1,KATX
42587,2022,8,1,KBBX
42588,2022,8,1,KBGM
42589,2022,8,1,KBHX
42590,2022,8,1,KBIS
42591,2022,8,1,KBLX
42592,2022,8,1,KBMX
42593,2022,8,1,KBOX
42594,2022,8,1,KBRO
42595,2022,8,1,KBUF
42596,2022,8,1,KBYX
42597,2022,8,1,KCAE
42598,2022,8,1,KCBW
42599,2022,8,1,KCBX
42600,2022,8,1,KCCX
42601,2022,8,1,KCLE
42602,2022,8,1,KCLX
42603,2022,8,1,KCRP
42604,2022,8,1,KCXX
42605,2022,8,1,KCYS
42606,2022,8,1,KDDC
42607,2022,8,1,KDFX
42608,2022,8,1,KDGX
42609,2022,8,1,KDIX
42610,2022,8,1,KDLH
42611,2022,8,1,KDMX
42612,2022,8,1,KDOX
42613,2022,8,1,KDTX
42614,2022,8,1,KDVN
42615,2022,8,1,KDYX
42616,2022,8,1,KEAX
42617,2022,8,1,KEMX
42618,2022,8,1,KENX
42619,2022,8,1,KEOX
42620,2022,8,1,KEPZ
42621,2022,8,1,KESX
42622,2022,8,1,KEVX
42623,2022,8,1,KEWX
42624,2022,8,1,KEYX
42625,2022,8,1,KFCX
42626,2022,8,1,KFDR
42627,2022,8,1,KFDX
42628,2022,8,1,KFFC
42629,2022,8,1,KFSD
42630,2022,8,1,KFSX
42631,2022,8,1,KFTG
42632,2022,8,1,KFWS
42633,2022,8,1,KGGW
42634,2022,8,1,KGLD
42635,2022,8,1,KGRB
42636,2022,8,1,KGRK
42637,2022,8,1,KGRR
42638,2022,8,1,KGSP
42639,2022,8,1,KGWX
42640,2022,8,1,KGYX
42641,2022,8,1,KHDX
42642,2022,8,1,KHGX
42643,2022,8,1,KHNX
42644,2022,8,1,KHPX
42645,2022,8,1,KHTX
42646,2022,8,1,KICT
42647,2022,8,1,KICX
42648,2022,8,1,KILN
42649,2022,8,1,KILX
42650,2022,8,1,KIND
42651,2022,8,1,KINX
42652,2022,8,1,KIWA
42653,2022,8,1,KIWX
42654,2022,8,1,KJAX
42655,2022,8,1,KJGX
42656,2022,8,1,KJKL
42657,2022,8,1,KLBB
42658,2022,8,1,KLCH
42659,2022,8,1,KLGX
42660,2022,8,1,KLIX
42661,2022,8,1,KLNX
42662,2022,8,1,KLOT
42663,2022,8,1,KLRX
42664,2022,8,1,KLSX
42665,2022,8,1,KLTX
42666,2022,8,1,KLVX
42667,2022,8,1,KLWX
42668,2022,8,1,KLZK
42669,2022,8,1,KMAF
42670,2022,8,1,KMAX
42671,2022,8,1,KMBX
42672,2022,8,1,KMHX
42673,2022,8,1,KMKX
42674,2022,8,1,KMLB
42675,2022,8,1,KMOB
42676,2022,8,1,KMPX
42677,2022,8,1,KMQT
42678,2022,8,1,KMRX
42679,2022,8,1,KMSX
42680,2022,8,1,KMTX
42681,2022,8,1,KMUX
42682,2022,8,1,KMVX
42683,2022,8,1,KMXX
42684,2022,8,1,KNKX
42685,2022,8,1,KNQA
42686,2022,8,1,KOAX
42687,2022,8,1,KOHX
42688,2022,8,1,KOKX
42689,2022,8,1,KOTX
42690,2022,8,1,KPAH
42691,2022,8,1,KPBZ
42692,2022,8,1,KPDT
42693,2022,8,1,KPOE
42694,2022,8,1,KPUX
42695,2022,8,1,KRAX
42696,2022,8,1,KRGX
42697,2022,8,1,KRIW
42698,2022,8,1,KRLX
42699,2022,8,1,KRTX
42700,2022,8,1,KSFX
42701,2022,8,1,KSGF
42702,2022,8,1,KSHV
42703,2022,8,1,KSJT
42704,2022,8,1,KSOX
42705,2022,8,1,KSRX
42706,2022,8,1,KTBW
42707,2022,8,1,KTFX
42708,2022,8,1,KTLH
42709,2022,8,1,KTLX
42710,2022,8,1,KTWX
42711,2022,8,1,KTYX
42712,2022,8,1,KUDX
42713,2022,8,1,KUEX
42714,2022,8,1,KVAX
42715,2022,8,1,KVBX
42716,2022,8,1,KVNX
42717,2022,8,1,KVTX
42718,2022,8,1,KVWX
42719,2022,8,1,KYUX
42720,2022,8,1,PABC
42721,2022,8,1,PACG
42722,2022,8,1,PAEC
42723,2022,8,1,PAHG
42724,2022,8,1,PAIH
42725,2022,8,1,PAKC
42726,2022,8,1,PAPD
42727,2022,8,1,PGUA
42728,2022,8,1,PHKI
42729,2022,8,1,PHKM
42730,2022,8,1,PHMO
42731,2022,8,1,PHWA
42732,2022,8,1,RKJK
42733,2022,8,1,RKSG
42734,2022,8,1,RODN
42735,2022,8,1,TADW
42736,2022,8,1,TATL
42737,2022,8,1,TBNA
42738,2022,8,1,TBOS
42739,2022,8,1,TBWI
42740,2022,8,1,TCLT
42741,2022,8,1,TCMH
42742,2022,8,1,TCVG
42743,2022,8,1,TDAL
42744,2022,8,1,TDAY
42745,2022,8,1,TDCA
42746,2022,8,1,TDEN
42747,2022,8,1,TDFW
42748,2022,8,1,TDTW
42749,2022,8,1,TEWR
42750,2022,8,1,TFLL
42751,2022,8,1,THOU
42752,2022,8,1,TIAD
42753,2022,8,1,TIAH
42754,2022,8,1,TICH
42755,2022,8,1,TJFK
42756,2022,8,1,TJUA
42757,2022,8,1,TLAS
42758,2022,8,1,TLVE
42759,2022,8,1,TMCI
42760,2022,8,1,TMCO
42761,2022,8,1,TMDW
42762,2022,8,1,TMEM
42763,2022,8,1,TMIA
42764,2022,8,1,TMKE
42765,2022,8,1,TMSP
42766,2022,8,1,TMSY
42767,2022,8,1,TOKC
42768,2022,8,1,TORD
42769,2022,8,1,TPBI
42770,2022,8,1,TPHL
42771,2022,8,1,TPHX
42772,2022,8,1,TPIT
42773,2022,8,1,TRDU
42774,2022,8,1,TSDF
42775,2022,8,1,TSJU
42776,2022,8,1,TSLC
42777,2022,8,1,TSTL
42778,2022,8,1,TTPA
42779,2022,8,1,TTUL
42780,2022,8,2,FOP1
42781,2022,8,2,KABR
42782,2022,8,2,KABX
42783,2022,8,2,KAKQ
42784,2022,8,2,KAMA
42785,2022,8,2,KAMX
42786,2022,8,2,KAPX
42787,2022,8,2,KARX
42788,2022,8,2,KATX
42789,2022,8,2,KBBX
42790,2022,8,2,KBGM
42791,2022,8,2,KBHX
42792,2022,8,2,KBIS
42793,2022,8,2,KBLX
42794,2022,8,2,KBMX
42795,2022,8,2,KBOX
42796,2022,8,2,KBRO
42797,2022,8,2,KBUF
42798,2022,8,2,KBYX
42799,2022,8,2,KCAE
42800,2022,8,2,KCBW
42801,2022,8,2,KCBX
42802,2022,8,2,KCCX
42803,2022,8,2,KCLE
42804,2022,8,2,KCLX
42805,2022,8,2,KCRP
42806,2022,8,2,KCXX
42807,2022,8,2,KCYS
42808,2022,8,2,KDDC
42809,2022,8,2,KDFX
42810,2022,8,2,KDGX
42811,2022,8,2,KDIX
42812,2022,8,2,KDLH
42813,2022,8,2,KDMX
42814,2022,8,2,KDOX
42815,2022,8,2,KDTX
42816,2022,8,2,KDVN
42817,2022,8,2,KDYX
42818,2022,8,2,KEAX
42819,2022,8,2,KEMX
42820,2022,8,2,KENX
42821,2022,8,2,KEOX
42822,2022,8,2,KEPZ
42823,2022,8,2,KESX
42824,2022,8,2,KEVX
42825,2022,8,2,KEWX
42826,2022,8,2,KEYX
42827,2022,8,2,KFCX
42828,2022,8,2,KFDR
42829,2022,8,2,KFDX
42830,2022,8,2,KFSD
42831,2022,8,2,KFSX
42832,2022,8,2,KFTG
42833,2022,8,2,KFWS
42834,2022,8,2,KGGW
42835,2022,8,2,KGJX
42836,2022,8,2,KGLD
42837,2022,8,2,KGRB
42838,2022,8,2,KGRK
42839,2022,8,2,KGRR
42840,2022,8,2,KGSP
42841,2022,8,2,KGWX
42842,2022,8,2,KGYX
42843,2022,8,2,KHDX
42844,2022,8,2,KHGX
42845,2022,8,2,KHNX
42846,2022,8,2,KHPX
42847,2022,8,2,KHTX
42848,2022,8,2,KICT
42849,2022,8,2,KICX
42850,2022,8,2,KILN
42851,2022,8,2,KILX
42852,2022,8,2,KIND
42853,2022,8,2,KINX
42854,2022,8,2,KIWA
42855,2022,8,2,KIWX
42856,2022,8,2,KJAX
42857,2022,8,2,KJGX
42858,2022,8,2,KJKL
42859,2022,8,2,KLBB
42860,2022,8,2,KLCH
42861,2022,8,2,KLGX
42862,2022,8,2,KLIX
42863,2022,8,2,KLNX
42864,2022,8,2,KLOT
42865,2022,8,2,KLRX
42866,2022,8,2,KLSX
42867,2022,8,2,KLTX
42868,2022,8,2,KLVX
42869,2022,8,2,KLWX
42870,2022,8,2,KLZK
42871,2022,8,2,KMAF
42872,2022,8,2,KMAX
42873,2022,8,2,KMBX
42874,2022,8,2,KMHX
42875,2022,8,2,KMKX
42876,2022,8,2,KMLB
42877,2022,8,2,KMOB
42878,2022,8,2,KMPX
42879,2022,8,2,KMQT
42880,2022,8,2,KMRX
42881,2022,8,2,KMSX
42882,2022,8,2,KMTX
42883,2022,8,2,KMUX
42884,2022,8,2,KMVX
42885,2022,8,2,KMXX
42886,2022,8,2,KNKX
42887,2022,8,2,KNQA
42888,2022,8,2,KOAX
42889,2022,8,2,KOKX
42890,2022,8,2,KOTX
42891,2022,8,2,KPAH
42892,2022,8,2,KPBZ
42893,2022,8,2,KPDT
42894,2022,8,2,KPUX
42895,2022,8,2,KRAX
42896,2022,8,2,KRGX
42897,2022,8,2,KRIW
42898,2022,8,2,KRLX
42899,2022,8,2,KRTX
42900,2022,8,2,KSFX
42901,2022,8,2,KSGF
42902,2022,8,2,KSHV
42903,2022,8,2,KSJT
42904,2022,8,2,KSOX
42905,2022,8,2,KSRX
42906,2022,8,2,KTBW
42907,2022,8,2,KTFX
42908,2022,8,2,KTLH
42909,2022,8,2,KTLX
42910,2022,8,2,KTWX
42911,2022,8,2,KTYX
42912,2022,8,2,KUDX
42913,2022,8,2,KUEX
42914,2022,8,2,KVAX
42915,2022,8,2,KVBX
42916,2022,8,2,KVNX
42917,2022,8,2,KVTX
42918,2022,8,2,KVWX
42919,2022,8,2,KYUX
42920,2022,8,2,PABC
42921,2022,8,2,PACG
42922,2022,8,2,PAEC
42923,2022,8,2,PAHG
42924,2022,8,2,PAIH
42925,2022,8,2,PAKC
42926,2022,8,2,PAPD
42927,2022,8,2,PGUA
42928,2022,8,2,PHKI
42929,2022,8,2,PHKM
42930,2022,8,2,PHMO
42931,2022,8,2,PHWA
42932,2022,8,2,RKJK
42933,2022,8,2,RKSG
42934,2022,8,2,RODN
42935,2022,8,2,TADW
42936,2022,8,2,TATL
42937,2022,8,2,TBNA
42938,2022,8,2,TBOS
42939,2022,8,2,TBWI
42940,2022,8,2,TCLT
42941,2022,8,2,TCMH
42942,2022,8,2,TCVG
42943,2022,8,2,TDAL
42944,2022,8,2,TDAY
42945,2022,8,2,TDCA
42946,2022,8,2,TDEN
42947,2022,8,2,TDFW
42948,2022,8,2,TDTW
42949,2022,8,2,TEWR
42950,2022,8,2,TFLL
42951,2022,8,2,THOU
42952,2022,8,2,TIAD
42953,2022,8,2,TIAH
42954,2022,8,2,TICH
42955,2022,8,2,TJFK
42956,2022,8,2,TJUA
42957,2022,8,2,TLAS
42958,2022,8,2,TLVE
42959,2022,8,2,TMCI
42960,2022,8,2,TMCO
42961,2022,8,2,TMDW
42962,2022,8,2,TMEM
42963,2022,8,2,TMIA
42964,2022,8,2,TMKE
42965,2022,8,2,TMSP
42966,2022,8,2,TMSY
42967,2022,8,2,TOKC
42968,2022,8,2,TORD
42969,2022,8,2,TPBI
42970,2022,8,2,TPHL
42971,2022,8,2,TPHX
42972,2022,8,2,TPIT
42973,2022,8,2,TRDU
42974,2022,8,2,TSDF
42975,2022,8,2,TSJU
42976,2022,8,2,TSLC
42977,2022,8,2,TSTL
42978,2022,8,2,TTPA
42979,2022,8,2,TTUL
42980,2022,8,3,FOP1
42981,2022,8,3,KABR
42982,2022,8,3,KABX
42983,2022,8,3,KAKQ
42984,2022,8,3,KAMA
42985,2022,8,3,KAMX
42986,2022,8,3,KAPX
42987,2022,8,3,KARX
42988,2022,8,3,KATX
42989,2022,8,3,KBBX
42990,2022,8,3,KBGM
42991,2022,8,3,KBHX
42992,2022,8,3,KBIS
42993,2022,8,3,KBLX
42994,2022,8,3,KBMX
42995,2022,8,3,KBOX
42996,2022,8,3,KBRO
42997,2022,8,3,KBUF
42998,2022,8,3,KBYX
42999,2022,8,3,KCAE
43000,2022,8,3,KCBW
43001,2022,8,3,KCBX
43002,2022,8,3,KCCX
43003,2022,8,3,KCLE
43004,2022,8,3,KCLX
43005,2022,8,3,KCRP
43006,2022,8,3,KCXX
43007,2022,8,3,KCYS
43008,2022,8,3,KDDC
43009,2022,8,3,KDFX
43010,2022,8,3,KDGX
43011,2022,8,3,KDIX
43012,2022,8,3,KDLH
43013,2022,8,3,KDMX
43014,2022,8,3,KDOX
43015,2022,8,3,KDTX
43016,2022,8,3,KDVN
43017,2022,8,3,KDYX
43018,2022,8,3,KEAX
43019,2022,8,3,KEMX
43020,2022,8,3,KENX
43021,2022,8,3,KEOX
43022,2022,8,3,KEPZ
43023,2022,8,3,KESX
43024,2022,8,3,KEVX
43025,2022,8,3,KEWX
43026,2022,8,3,KEYX
43027,2022,8,3,KFCX
43028,2022,8,3,KFDR
43029,2022,8,3,KFDX
43030,2022,8,3,KFSD
43031,2022,8,3,KFSX
43032,2022,8,3,KFTG
43033,2022,8,3,KFWS
43034,2022,8,3,KGGW
43035,2022,8,3,KGJX
43036,2022,8,3,KGLD
43037,2022,8,3,KGRB
43038,2022,8,3,KGRK
43039,2022,8,3,KGRR
43040,2022,8,3,KGSP
43041,2022,8,3,KGWX
43042,2022,8,3,KGYX
43043,2022,8,3,KHDX
43044,2022,8,3,KHGX
43045,2022,8,3,KHNX
43046,2022,8,3,KHPX
43047,2022,8,3,KHTX
43048,2022,8,3,KICT
43049,2022,8,3,KICX
43050,2022,8,3,KILN
43051,2022,8,3,KILX
43052,2022,8,3,KIND
43053,2022,8,3,KINX
43054,2022,8,3,KIWA
43055,2022,8,3,KIWX
43056,2022,8,3,KJAX
43057,2022,8,3,KJGX
43058,2022,8,3,KJKL
43059,2022,8,3,KLBB
43060,2022,8,3,KLCH
43061,2022,8,3,KLGX
43062,2022,8,3,KLIX
43063,2022,8,3,KLNX
43064,2022,8,3,KLOT
43065,2022,8,3,KLRX
43066,2022,8,3,KLSX
43067,2022,8,3,KLTX
43068,2022,8,3,KLVX
43069,2022,8,3,KLWX
43070,2022,8,3,KLZK
43071,2022,8,3,KMAF
43072,2022,8,3,KMAX
43073,2022,8,3,KMBX
43074,2022,8,3,KMHX
43075,2022,8,3,KMKX
43076,2022,8,3,KMLB
43077,2022,8,3,KMOB
43078,2022,8,3,KMPX
43079,2022,8,3,KMQT
43080,2022,8,3,KMRX
43081,2022,8,3,KMSX
43082,2022,8,3,KMTX
43083,2022,8,3,KMUX
43084,2022,8,3,KMVX
43085,2022,8,3,KMXX
43086,2022,8,3,KNKX
43087,2022,8,3,KNQA
43088,2022,8,3,KOAX
43089,2022,8,3,KOKX
43090,2022,8,3,KOTX
43091,2022,8,3,KPAH
43092,2022,8,3,KPBZ
43093,2022,8,3,KPDT
43094,2022,8,3,KPUX
43095,2022,8,3,KRAX
43096,2022,8,3,KRGX
43097,2022,8,3,KRIW
43098,2022,8,3,KRLX
43099,2022,8,3,KRTX
43100,2022,8,3,KSFX
43101,2022,8,3,KSGF
43102,2022,8,3,KSHV
43103,2022,8,3,KSJT
43104,2022,8,3,KSOX
43105,2022,8,3,KSRX
43106,2022,8,3,KTBW
43107,2022,8,3,KTFX
43108,2022,8,3,KTLH
43109,2022,8,3,KTLX
43110,2022,8,3,KTWX
43111,2022,8,3,KTYX
43112,2022,8,3,KUDX
43113,2022,8,3,KUEX
43114,2022,8,3,KVAX
43115,2022,8,3,KVBX
43116,2022,8,3,KVNX
43117,2022,8,3,KVTX
43118,2022,8,3,KVWX
43119,2022,8,3,KYUX
43120,2022,8,3,PABC
43121,2022,8,3,PACG
43122,2022,8,3,PAEC
43123,2022,8,3,PAHG
43124,2022,8,3,PAIH
43125,2022,8,3,PAKC
43126,2022,8,3,PAPD
43127,2022,8,3,PGUA
43128,2022,8,3,PHKI
43129,2022,8,3,PHKM
43130,2022,8,3,PHMO
43131,2022,8,3,PHWA
43132,2022,8,3,RKJK
43133,2022,8,3,RKSG
43134,2022,8,3,RODN
43135,2022,8,3,TADW
43136,2022,8,3,TATL
43137,2022,8,3,TBNA
43138,2022,8,3,TBOS
43139,2022,8,3,TBWI
43140,2022,8,3,TCLT
43141,2022,8,3,TCMH
43142,2022,8,3,TCVG
43143,2022,8,3,TDAL
43144,2022,8,3,TDAY
43145,2022,8,3,TDCA
43146,2022,8,3,TDEN
43147,2022,8,3,TDFW
43148,2022,8,3,TDTW
43149,2022,8,3,TEWR
43150,2022,8,3,TFLL
43151,2022,8,3,THOU
43152,2022,8,3,TIAD
43153,2022,8,3,TIAH
43154,2022,8,3,TICH
43155,2022,8,3,TJFK
43156,2022,8,3,TJUA
43157,2022,8,3,TLAS
43158,2022,8,3,TLVE
43159,2022,8,3,TMCI
43160,2022,8,3,TMCO
43161,2022,8,3,TMDW
43162,2022,8,3,TMEM
43163,2022,8,3,TMIA
43164,2022,8,3,TMKE
43165,2022,8,3,TMSP
43166,2022,8,3,TMSY
43167,2022,8,3,TOKC
43168,2022,8,3,TORD
43169,2022,8,3,TPBI
43170,2022,8,3,TPHL
43171,2022,8,3,TPHX
43172,2022,8,3,TPIT
43173,2022,8,3,TRDU
43174,2022,8,3,TSDF
43175,2022,8,3,TSJU
43176,2022,8,3,TSLC
43177,2022,8,3,TSTL
43178,2022,8,3,TTPA
43179,2022,8,3,TTUL
43180,2022,8,4,FOP1
43181,2022,8,4,KABR
43182,2022,8,4,KABX
43183,2022,8,4,KAKQ
43184,2022,8,4,KAMA
43185,2022,8,4,KAMX
43186,2022,8,4,KAPX
43187,2022,8,4,KARX
43188,2022,8,4,KATX
43189,2022,8,4,KBBX
43190,2022,8,4,KBGM
43191,2022,8,4,KBHX
43192,2022,8,4,KBIS
43193,2022,8,4,KBLX
43194,2022,8,4,KBMX
43195,2022,8,4,KBOX
43196,2022,8,4,KBRO
43197,2022,8,4,KBUF
43198,2022,8,4,KBYX
43199,2022,8,4,KCAE
43200,2022,8,4,KCBW
43201,2022,8,4,KCBX
43202,2022,8,4,KCCX
43203,2022,8,4,KCLE
43204,2022,8,4,KCLX
43205,2022,8,4,KCRP
43206,2022,8,4,KCXX
43207,2022,8,4,KCYS
43208,2022,8,4,KDAX
43209,2022,8,4,KDDC
43210,2022,8,4,KDFX
43211,2022,8,4,KDGX
43212,2022,8,4,KDIX
43213,2022,8,4,KDLH
43214,2022,8,4,KDMX
43215,2022,8,4,KDOX
43216,2022,8,4,KDTX
43217,2022,8,4,KDVN
43218,2022,8,4,KDYX
43219,2022,8,4,KEAX
43220,2022,8,4,KEMX
43221,2022,8,4,KENX
43222,2022,8,4,KEOX
43223,2022,8,4,KEPZ
43224,2022,8,4,KESX
43225,2022,8,4,KEVX
43226,2022,8,4,KEWX
43227,2022,8,4,KEYX
43228,2022,8,4,KFCX
43229,2022,8,4,KFDR
43230,2022,8,4,KFDX
43231,2022,8,4,KFSD
43232,2022,8,4,KFSX
43233,2022,8,4,KFTG
43234,2022,8,4,KFWS
43235,2022,8,4,KGGW
43236,2022,8,4,KGJX
43237,2022,8,4,KGLD
43238,2022,8,4,KGRB
43239,2022,8,4,KGRK
43240,2022,8,4,KGRR
43241,2022,8,4,KGSP
43242,2022,8,4,KGWX
43243,2022,8,4,KGYX
43244,2022,8,4,KHDX
43245,2022,8,4,KHGX
43246,2022,8,4,KHNX
43247,2022,8,4,KHPX
43248,2022,8,4,KHTX
43249,2022,8,4,KICT
43250,2022,8,4,KICX
43251,2022,8,4,KILN
43252,2022,8,4,KILX
43253,2022,8,4,KIND
43254,2022,8,4,KINX
43255,2022,8,4,KIWA
43256,2022,8,4,KIWX
43257,2022,8,4,KJAX
43258,2022,8,4,KJGX
43259,2022,8,4,KJKL
43260,2022,8,4,KLBB
43261,2022,8,4,KLCH
43262,2022,8,4,KLGX
43263,2022,8,4,KLIX
43264,2022,8,4,KLNX
43265,2022,8,4,KLOT
43266,2022,8,4,KLRX
43267,2022,8,4,KLSX
43268,2022,8,4,KLTX
43269,2022,8,4,KLVX
43270,2022,8,4,KLWX
43271,2022,8,4,KLZK
43272,2022,8,4,KMAF
43273,2022,8,4,KMAX
43274,2022,8,4,KMBX
43275,2022,8,4,KMHX
43276,2022,8,4,KMKX
43277,2022,8,4,KMLB
43278,2022,8,4,KMOB
43279,2022,8,4,KMPX
43280,2022,8,4,KMQT
43281,2022,8,4,KMRX
43282,2022,8,4,KMSX
43283,2022,8,4,KMTX
43284,2022,8,4,KMUX
43285,2022,8,4,KMVX
43286,2022,8,4,KMXX
43287,2022,8,4,KNKX
43288,2022,8,4,KNQA
43289,2022,8,4,KOAX
43290,2022,8,4,KOKX
43291,2022,8,4,KOTX
43292,2022,8,4,KPAH
43293,2022,8,4,KPBZ
43294,2022,8,4,KPDT
43295,2022,8,4,KPUX
43296,2022,8,4,KRAX
43297,2022,8,4,KRGX
43298,2022,8,4,KRIW
43299,2022,8,4,KRLX
43300,2022,8,4,KRTX
43301,2022,8,4,KSFX
43302,2022,8,4,KSGF
43303,2022,8,4,KSHV
43304,2022,8,4,KSJT
43305,2022,8,4,KSOX
43306,2022,8,4,KSRX
43307,2022,8,4,KTBW
43308,2022,8,4,KTFX
43309,2022,8,4,KTLH
43310,2022,8,4,KTLX
43311,2022,8,4,KTWX
